id,YEAR,Montant achat,zip,Type
3491,2013,3441.74,1140,F23
3718,2013,4108.62,1140,G28
3737,2013,1314.66,1140,G28
3793,2013,4464.08,1140,H31
3804,2013,7785.77,1140,H32
3845,2013,7095.52,1140,F21
4004,2013,86.81,1140,G25
4109,2013,2769.44,1140,G25
4111,2013,194.19,1140,G28
4262,2013,2180.66,1140,F22
4271,2013,2139.51,1140,G28
4356,2013,2934.25,1140,G26
4369,2013,26.84,1140,G28
4592,2013,7371.82,1140,H32
4655,2013,721.79,1140,G28
4687,2013,4207.16,1140,F21
4872,2013,54.14,1140,G28
5044,2013,13022.48,1140,H32
5070,2013,2672.58,1140,F22
5325,2013,1116.26,1140,H32
5360,2013,509.02,1140,G25
5391,2013,71.79,1140,H32
5399,2013,5181.13,1140,H32
5402,2013,98.88,1140,H32
5511,2013,40.25,1140,G25
5544,2013,23.19,1140,G25
5551,2013,10432.46,1140,H31
5586,2013,5925.99,1140,G28
5589,2013,291.88,1140,H32
5640,2013,307.74,1140,F22
5729,2013,1658.13,1140,H32
3,2013,4088.82,1150,A03
6,2013,314.02,1150,H29
8,2013,418.05,1150,F22
12,2013,1892.3,1150,A03
17,2013,112.23,1150,H29
20,2013,7936.23,1150,H29
21,2013,2978.59,1150,A03
24,2013,127.85,1150,H29
25,2013,5361.5,1150,A03
26,2013,7108.41,1150,H29
31,2013,4400.5,1150,A03
32,2013,5693.57,1150,A04
33,2013,40.32,1150,H29
36,2013,272.96,1150,A03
50,2013,4.26,1150,H29
56,2013,441.78,1150,H29
68,2013,2534.21,1150,H29
73,2013,4262.51,1150,H29
75,2013,16712.95,1150,A01
76,2013,3051.76,1150,G28
77,2013,5660.77,1150,H29
78,2013,6255.02,1150,A03
84,2013,61.87,1150,H29
96,2013,9849.98,1150,H29
97,2013,7649.86,1150,H29
103,2013,84.96,1150,H29
104,2013,1246.87,1150,H29
106,2013,1083.98,1150,H29
118,2013,5531.54,1150,H29
125,2013,1709.45,1150,G28
126,2013,608.45,1150,A01
128,2013,3203.28,1150,H29
137,2013,2716.98,1150,A04
139,2013,2869.05,1150,A03
140,2013,264.14,1150,H29
158,2013,10393.55,1150,H29
159,2013,724.87,1150,A01
166,2013,4836.56,1150,A03
173,2013,257.55,1150,H29
176,2013,438.6,1150,A03
182,2013,6553.27,1150,A03
190,2013,935.79,1150,H29
197,2013,1379.4,1150,H29
208,2013,1404.49,1150,H29
213,2013,103.05,1150,H29
215,2013,178.46,1150,A04
223,2013,6575.91,1150,H29
224,2013,9895.62,1150,A03
230,2013,1500.05,1150,H29
231,2013,288.99,1150,H29
242,2013,5908.7,1150,A03
243,2013,1535.41,1150,H29
249,2013,3664.53,1150,A03
260,2013,2172.83,1150,A03
261,2013,1862.73,1150,A01
263,2013,1584.02,1150,H29
265,2013,614.5,1150,A01
280,2013,9311.62,1150,H29
285,2013,4839.91,1150,A03
289,2013,1610.52,1150,A01
292,2013,3592.18,1150,H29
296,2013,3577.68,1150,A03
297,2013,5231.46,1150,H29
299,2013,174.12,1150,H29
307,2013,407.8,1150,A01
317,2013,1543.29,1150,A01
321,2013,5541.67,1150,H29
323,2013,120.88,1150,A03
325,2013,1314.85,1150,H29
326,2013,109.61,1150,A04
327,2013,114.06,1150,H29
328,2013,12573.89,1150,H29
343,2013,3819.41,1150,H29
351,2013,749.22,1150,H29
358,2013,680.44,1150,H29
359,2013,67.66,1150,H29
372,2013,504.54,1150,H29
377,2013,3396.18,1150,H29
382,2013,1864.55,1150,A01
390,2013,81.41,1150,A01
391,2013,3582.06,1150,A03
392,2013,26.07,1150,A03
397,2013,1591.94,1150,A01
402,2013,37.9,1150,H29
403,2013,3319.98,1150,A01
406,2013,4853.69,1150,A03
410,2013,8588.97,1150,H29
423,2013,134.72,1150,H29
437,2013,7370.64,1150,H29
445,2013,2414.13,1150,A01
457,2013,3043.15,1150,H29
458,2013,2692.15,1150,A03
472,2013,2489.98,1150,H29
479,2013,3630.74,1150,A04
487,2013,683.95,1150,A03
492,2013,9670.72,1150,A01
498,2013,797.66,1150,H29
507,2013,1119.16,1150,H29
509,2013,135.18,1150,H29
518,2013,611.16,1150,A01
520,2013,10831.33,1150,H29
521,2013,3944.69,1150,H29
523,2013,4438.93,1150,A01
525,2013,200.73,1150,H29
531,2013,3396.04,1150,A03
533,2013,4768.84,1150,H29
540,2013,121.84,1150,A03
549,2013,6606.44,1150,A04
561,2013,3807.53,1150,H29
563,2013,8676.89,1150,D15
573,2013,8321.65,1150,H29
581,2013,1567.75,1150,E16
583,2013,5178.03,1150,H29
594,2013,6733.55,1150,A03
595,2013,910.61,1150,G28
596,2013,2244.44,1150,H29
598,2013,2417.93,1150,G25
603,2013,4590.04,1150,A01
604,2013,3898.83,1150,A04
605,2013,7087.26,1150,A03
607,2013,1802.4,1150,A01
610,2013,26.9,1150,H29
612,2013,9153.82,1150,A03
616,2013,4043.21,1150,A01
625,2013,9848.69,1150,H29
634,2013,2554.8,1150,A03
636,2013,4311.04,1150,G25
643,2013,2430.74,1150,A01
644,2013,41.83,1150,A03
646,2013,12649.97,1150,A03
650,2013,1010.37,1150,H29
652,2013,1372.55,1150,H29
659,2013,159.5,1150,G26
660,2013,100.11,1150,A03
662,2013,2707.68,1150,A03
669,2013,1490.27,1150,A01
672,2013,27172.37,1150,A01
677,2013,5384.2,1150,H29
685,2013,67.84,1150,A03
690,2013,3056.11,1150,H29
697,2013,3151.79,1150,A03
699,2013,32.86,1150,H29
700,2013,201.74,1150,A01
704,2013,4045.42,1150,H29
709,2013,81.71,1150,A03
710,2013,1061.12,1150,H29
715,2013,308.49,1150,H29
719,2013,83.82,1150,E16
727,2013,2379.42,1150,A01
728,2013,416.17,1150,H29
730,2013,2524.32,1150,A03
732,2013,2841.89,1150,H29
736,2013,4010.54,1150,H29
739,2013,5750.96,1150,H29
756,2013,9429.34,1150,A03
758,2013,3110.33,1150,A03
770,2013,75.18,1150,H29
774,2013,2081.69,1150,H29
776,2013,104.1,1150,H29
777,2013,360.13,1150,H29
783,2013,11941.45,1150,H29
792,2013,4568.44,1150,H29
794,2013,125.12,1150,H29
804,2013,1871.51,1150,H29
816,2013,9367.84,1150,H29
828,2013,3799.4,1150,H29
829,2013,799.77,1150,A01
830,2013,5682.27,1150,H29
835,2013,459.69,1150,H29
849,2013,3741.52,1150,A03
857,2013,1225.66,1150,H29
863,2013,71.67,1150,A04
874,2013,2075.28,1150,A01
886,2013,1112.29,1150,H29
887,2013,576.3,1150,H29
895,2013,6181.64,1150,A01
897,2013,234.48,1150,H29
908,2013,10179.04,1150,A04
909,2013,10972.54,1150,H29
915,2013,12940.88,1150,A04
918,2013,70.94,1150,H29
921,2013,597.69,1150,A04
933,2013,2836.41,1150,H29
935,2013,273.07,1150,G26
936,2013,8328.17,1150,A03
940,2013,3716.29,1150,A01
948,2013,8427.13,1150,H29
949,2013,3907.71,1150,A03
950,2013,187.79,1150,A03
957,2013,36.8,1150,A04
961,2013,710.05,1150,A01
965,2013,4364.68,1150,H29
966,2013,932.36,1150,G28
975,2013,3110.66,1150,A01
976,2013,3632.39,1150,H29
983,2013,2706.45,1150,H29
984,2013,736.69,1150,H29
985,2013,12967.82,1150,A03
992,2013,122.77,1150,A01
998,2013,8079.93,1150,H29
1005,2013,10592.58,1150,H29
1007,2013,7262.74,1150,A03
1008,2013,2997.67,1150,H29
1009,2013,647.43,1150,A03
1011,2013,436.34,1150,A01
1017,2013,226.28,1150,A01
1018,2012,175.55,1150,H29
1019,2012,394.23,1150,H29
1019,2013,6434.27,1150,A04
1021,2013,2107.85,1150,H29
1022,2012,4259.24,1150,A03
1022,2013,5523.08,1150,H29
1023,2012,4091.26,1150,H29
1024,2012,5640.36,1150,H29
1024,2013,2284.71,1150,A01
1025,2012,738.85,1150,A01
1025,2013,961.8,1150,A03
1026,2012,1600.78,1150,A03
1027,2012,1173.52,1150,H29
1028,2012,7.06,1150,H29
1028,2013,103.89,1150,A03
1029,2012,508.68,1150,H29
1030,2012,5765.44,1150,H29
1031,2012,5718.73,1150,H29
1032,2012,2728.51,1150,H29
1033,2012,848.61,1150,H29
1034,2012,80.95,1150,A01
1035,2012,291.66,1150,H29
1036,2012,6980.65,1150,A03
1037,2012,2076.55,1150,H29
1038,2012,2673.94,1150,G26
1039,2012,2438.98,1150,A04
1040,2012,4263.79,1150,A01
1041,2012,520.65,1150,A01
1042,2012,519.14,1150,H29
1043,2012,4413.98,1150,H29
1044,2012,1170.68,1150,A04
1045,2012,68.04,1150,A03
1046,2012,8717.81,1150,A03
1047,2012,6393.91,1150,A03
1048,2012,234.37,1150,A04
1049,2012,579.47,1150,H29
1050,2012,1336.23,1150,H29
1051,2012,54.71,1150,G25
1052,2012,7071.39,1150,A01
1053,2012,541.63,1150,H29
1054,2012,8208.23,1150,F21
1055,2012,252.3,1150,A01
1056,2012,2880.14,1150,F21
1057,2012,3939.89,1150,A03
1058,2012,4370.9,1150,A01
1058,2013,13102.35,1150,A01
1059,2012,2820.73,1150,A03
1059,2013,3943.3,1150,A01
1060,2012,573.09,1150,H29
1061,2012,1527.15,1150,H29
1062,2012,237.92,1150,A03
1063,2012,260.43,1150,A03
1064,2012,6144.18,1150,H29
1065,2012,252.53,1150,H29
1066,2012,1377.72,1150,H29
1067,2012,350.98,1150,H29
1068,2012,2077.5,1150,A01
1069,2012,2330.51,1150,A01
1070,2012,2836.52,1150,A01
1071,2012,724.48,1150,A01
1071,2013,77.13,1150,H29
1072,2012,9296.33,1150,H29
1073,2012,1722.05,1150,A01
1074,2012,15.41,1150,A01
1075,2012,7869.12,1150,A01
1076,2012,3085.83,1150,A01
1077,2012,232.91,1150,A03
1078,2012,530.1,1150,A03
1078,2013,3959.08,1150,A01
1079,2012,29.19,1150,A01
1080,2012,159.95,1150,A03
1080,2013,1540.72,1150,A01
1081,2012,1309.62,1150,A01
1082,2012,4872.18,1150,A01
1083,2012,669.04,1150,A03
1084,2012,180.35,1150,A01
1085,2012,112.59,1150,A04
1086,2012,2463.22,1150,A03
1087,2012,1688.6,1150,H29
1088,2012,956.55,1150,H29
1089,2012,1890.16,1150,H29
1089,2013,8508.56,1150,A03
1090,2012,4732.37,1150,H29
1091,2012,6953.96,1150,H29
1092,2012,1019.58,1150,H29
1092,2013,1074.81,1150,A03
1093,2012,27.37,1150,A01
1094,2012,130.21,1150,H29
1094,2013,7991.26,1150,A03
1095,2012,2599.31,1150,H29
1096,2012,4048.04,1150,H29
1099,2012,4195.31,1150,A03
1100,2012,1355.94,1150,A03
1101,2012,3015.39,1150,A03
1102,2012,3726.39,1150,H29
1102,2013,5035.05,1150,A03
1103,2012,2488.82,1150,A04
1104,2012,3432.23,1150,H29
1105,2012,13023.24,1150,A03
1106,2012,560.9,1150,A03
1107,2012,312.27,1150,H29
1108,2012,590.94,1150,A03
1109,2012,2052.51,1150,H29
1110,2012,2825.62,1150,A03
1111,2012,1186.72,1150,H29
1112,2012,372.66,1150,H29
1113,2012,2497.32,1150,A04
1114,2012,3705.61,1150,A03
1115,2012,2029.81,1150,A01
1116,2012,915.76,1150,H29
1117,2012,43.64,1150,A03
1118,2012,8859.74,1150,H29
1119,2012,3620.27,1150,H29
1120,2012,12674.08,1150,H29
1121,2012,4759.21,1150,H29
1122,2012,3729.97,1150,H29
1123,2012,69.83,1150,H29
1124,2012,4459.73,1150,H29
1125,2012,4314.46,1150,H29
1125,2013,8593.41,1150,H29
1126,2012,1133.88,1150,H29
1128,2012,3383.92,1150,A01
1129,2012,1408.78,1150,H29
1130,2012,4935.3,1150,H29
1130,2013,32479.88,1150,A01
1131,2012,2874.5,1150,A03
1132,2012,57.88,1150,G26
1133,2012,536.64,1150,A03
1134,2012,2885.82,1150,A03
1135,2012,242.2,1150,H29
1136,2012,335.16,1150,A01
1137,2012,4952.21,1150,H29
1138,2012,67.13,1150,A03
1139,2012,8511.38,1150,A03
1140,2012,1033.36,1150,A03
1141,2012,1066.48,1150,H29
1142,2012,4517,1150,H29
1143,2012,12616.45,1150,A03
1144,2012,2521.77,1150,A03
1145,2012,471.49,1150,A01
1146,2012,434.94,1150,H29
1147,2012,405.22,1150,H29
1148,2012,731.74,1150,H29
1148,2013,916.38,1150,A03
1149,2012,61.68,1150,H29
1150,2012,88.59,1150,H29
1150,2013,3767.74,1150,A03
1151,2012,158.05,1150,H29
1152,2012,741.69,1150,H29
1153,2012,255.26,1150,H29
1154,2012,956.89,1150,H29
1155,2012,2064.74,1150,H29
1156,2012,8125.67,1150,H29
1157,2012,1877.86,1150,H29
1157,2013,231.51,1150,H29
1158,2012,80.82,1150,H29
1159,2012,465.23,1150,A04
1160,2012,11382.82,1150,A01
1161,2012,616.63,1150,H29
1162,2012,5022.79,1150,H29
1163,2012,43.62,1150,H29
1164,2012,2773.52,1150,H29
1165,2012,3669.41,1150,H29
1166,2012,4852.86,1150,H29
1166,2013,435.29,1150,A03
1167,2012,244.89,1150,H29
1168,2012,1414.31,1150,A01
1169,2012,342.17,1150,H29
1170,2012,403.47,1150,A01
1171,2012,95.82,1150,A01
1172,2012,8385.59,1150,A01
1172,2013,1385.88,1150,A01
1173,2012,972.78,1150,A01
1173,2013,7967.31,1150,A03
1174,2012,118.92,1150,A03
1175,2012,177.97,1150,A03
1176,2012,11464.42,1150,H29
1177,2012,3526.11,1150,H29
1178,2012,1160.65,1150,A03
1179,2012,7.82,1150,A03
1179,2013,665.53,1150,A04
1180,2012,7537.58,1150,H29
1181,2012,3584.63,1150,A03
1182,2012,3745.84,1150,H29
1183,2012,52.98,1150,A03
1184,2012,323.34,1150,A01
1185,2012,3061.74,1150,A01
1186,2012,860.49,1150,A03
1187,2012,108.82,1150,A03
1188,2012,21.68,1150,A04
1189,2012,69.36,1150,A04
1189,2013,6774.21,1150,A01
1190,2012,2304.2,1150,A03
1191,2012,1623.28,1150,A03
1192,2012,11934.4,1150,A03
1193,2012,7144.35,1150,A04
1194,2012,6350.66,1150,H29
1195,2012,2423.21,1150,H29
1196,2012,3488.57,1150,H29
1197,2012,68.63,1150,H29
1198,2012,7951.55,1150,A01
1199,2012,5732.47,1150,H29
1200,2012,1258.3,1150,H29
1201,2012,3477.4,1150,A03
1202,2012,2063.41,1150,A03
1203,2012,4571.96,1150,A03
1204,2012,92.59,1150,A03
1205,2012,921.09,1150,A03
1206,2012,3616.08,1150,A03
1207,2012,6427.62,1150,A03
1208,2012,5753.22,1150,A03
1209,2012,486.26,1150,A03
1210,2012,4098.89,1150,H29
1211,2012,2972.5,1150,H29
1212,2012,1029.71,1150,H29
1213,2012,2519.23,1150,H29
1214,2012,5255.05,1150,A03
1215,2012,1254.57,1150,H29
1216,2012,79.71,1150,H29
1216,2013,175.85,1150,A01
1217,2012,941.35,1150,A01
1218,2012,5552.18,1150,H29
1219,2012,655.17,1150,H29
1221,2012,86.18,1150,A03
1222,2012,729.16,1150,A03
1223,2012,4503.14,1150,A03
1223,2013,290.34,1150,H29
1224,2012,3182.4,1150,A01
1225,2012,6508.85,1150,A03
1225,2013,8398.05,1150,H29
1226,2012,6080.09,1150,A03
1227,2012,4758.84,1150,H29
1228,2012,1947.9,1150,H29
1228,2013,6006.53,1150,H29
1229,2012,3454.65,1150,H29
1229,2013,1258.6,1150,H29
1230,2012,3696.45,1150,H29
1231,2012,8627.09,1150,A04
1232,2013,59.21,1150,F21
1233,2012,67.75,1150,H29
1234,2012,609.8,1150,H29
1235,2012,1635.91,1150,A03
1236,2012,1143.85,1150,A04
1237,2012,880.82,1150,A03
1238,2012,556.28,1150,A03
1239,2012,2427.59,1150,A03
1240,2012,710.52,1150,H29
1241,2012,68.26,1150,H29
1242,2012,7268.96,1150,A04
1243,2012,3950.14,1150,H29
1243,2013,166.53,1150,H29
1244,2012,1028.2,1150,H29
1245,2012,3357.58,1150,H29
1246,2012,6447.5,1150,A01
1247,2012,208.36,1150,A01
1248,2012,1280.94,1150,A01
1249,2012,2983.56,1150,A01
1250,2012,712.91,1150,H29
1251,2012,4150.4,1150,H29
1252,2012,886.1,1150,A01
1253,2012,961.04,1150,H29
1254,2012,3455.71,1150,H29
1255,2012,2591.53,1150,A03
1256,2012,434.05,1150,H29
1256,2013,206.54,1150,H29
1257,2012,300.79,1150,A03
1258,2012,2259.75,1150,A04
1259,2012,7112.45,1150,H29
1260,2012,3438.88,1150,H29
1261,2012,2551.26,1150,H29
1262,2012,767.58,1150,G26
1263,2012,2558.37,1150,H29
1264,2012,107.21,1150,A03
1265,2012,480.66,1150,A04
1266,2012,133.75,1150,A01
1267,2012,130.15,1150,A04
1268,2012,9133.59,1150,H29
1268,2013,947.15,1150,H29
1269,2012,1542.37,1150,H29
1270,2012,1844.03,1150,H29
1270,2013,375.97,1150,H29
1271,2012,571.38,1150,H29
1272,2012,2938.11,1150,H29
1273,2012,16807.32,1150,A01
1274,2012,29432.76,1150,A01
1274,2013,2044.43,1150,H29
1275,2012,7482.82,1150,A01
1276,2012,1522.43,1150,H29
1277,2012,4077.83,1150,H29
1278,2012,1089.31,1150,H29
1279,2012,2586.07,1150,H29
1279,2013,945.39,1150,A03
1280,2012,3486.2,1150,H29
1281,2012,266.28,1150,A01
1282,2012,2931.77,1150,A01
1283,2012,1936.14,1150,H29
1284,2012,3164.75,1150,H29
1285,2012,388.93,1150,A01
1286,2012,11182.2,1150,A01
1287,2012,3118.86,1150,A01
1288,2012,4403.83,1150,A01
1289,2012,666.62,1150,F21
1290,2012,557.6,1150,A03
1290,2013,4337.38,1150,H29
1291,2012,1269.72,1150,A03
1292,2012,189,1150,A03
1293,2012,7262.25,1150,H29
1294,2012,2763.59,1150,H29
1295,2012,3747.38,1150,H29
1295,2013,4393.62,1150,H29
1296,2012,977.73,1150,H29
1297,2012,10377.57,1150,A01
1297,2013,49.12,1150,H29
1298,2012,2997.9,1150,H29
1299,2012,600.75,1150,H29
1300,2012,8700.77,1150,A03
1301,2012,5643.21,1150,A03
1302,2012,14291.07,1150,A01
1303,2012,8512.92,1150,H29
1304,2012,7509.72,1150,H29
1304,2013,5219.29,1150,A01
1305,2012,360.24,1150,H29
1306,2012,3007.12,1150,H29
1307,2012,3420.36,1150,H29
1308,2012,8701.7,1150,H29
1309,2012,303.12,1150,A03
1310,2012,4829.59,1150,A03
1311,2012,2011.59,1150,A03
1311,2013,8573.91,1150,A01
1312,2012,3586.44,1150,A03
1313,2012,4434.92,1150,A01
1314,2012,3488.23,1150,A01
1314,2013,6910.97,1150,H29
1315,2012,3203.88,1150,A01
1316,2012,6257.36,1150,A01
1317,2012,242.47,1150,A01
1318,2012,27076.4,1150,A01
1319,2012,59.26,1150,H29
1319,2013,1614.74,1150,H29
1320,2012,10369.9,1150,H29
1320,2013,287.36,1150,H29
1321,2012,3247.99,1150,H29
1322,2012,1302.52,1150,H29
1322,2013,960.79,1150,A04
1323,2012,27.54,1150,H29
1324,2012,4534.3,1150,H29
1325,2012,87.15,1150,H29
1325,2013,3762.96,1150,H29
1326,2012,52.28,1150,H29
1326,2013,120.54,1150,A04
1327,2012,936.07,1150,H29
1328,2012,3512.6,1150,H29
1329,2012,480.16,1150,H29
1330,2012,920.93,1150,H29
1331,2012,4491.11,1150,H29
1332,2012,197.08,1150,H29
1333,2012,6499.14,1150,H29
1334,2012,190.98,1150,H29
1335,2012,623.23,1150,H29
1335,2013,2139.46,1150,H29
1336,2012,4885.95,1150,H29
1337,2012,2042.49,1150,H29
1338,2012,7154.8,1150,H29
1339,2012,128.67,1150,H29
1339,2013,713.39,1150,H29
1340,2012,47.1,1150,H29
1341,2012,7049.74,1150,H29
1342,2012,4221.22,1150,H29
1343,2012,8818.55,1150,H29
1343,2013,420.03,1150,H29
1344,2012,1229.41,1150,H29
1344,2013,5457.39,1150,G28
1345,2012,10068.55,1150,H29
1346,2012,413.39,1150,H29
1347,2012,3657.81,1150,H29
1348,2012,5878.92,1150,H29
1349,2012,393.75,1150,H29
1350,2012,3013.18,1150,H29
1351,2012,3419.57,1150,H29
1352,2012,2951.18,1150,H29
1352,2013,710.54,1150,A01
1353,2012,3899.09,1150,H29
1354,2012,1482.04,1150,H29
1355,2012,2857.77,1150,H29
1356,2012,4110,1150,A01
1357,2012,5516.88,1150,A01
1358,2012,90.49,1150,A01
1359,2012,8237.11,1150,A01
1360,2012,556.23,1150,A04
1361,2012,4051.13,1150,A01
1362,2012,3226.1,1150,A01
1363,2012,6350,1150,A01
1364,2012,6137.07,1150,A03
1365,2012,99.37,1150,C09
1366,2012,2043.75,1150,A01
1367,2012,2660.47,1150,A01
1368,2012,7984.05,1150,A01
1369,2012,632.45,1150,A03
1370,2012,7555.84,1150,A03
1371,2012,1447.29,1150,A04
1372,2012,3222.63,1150,A01
1372,2013,30.7,1150,H29
1373,2012,6613.22,1150,A03
1374,2012,907.88,1150,A01
1375,2012,2726.32,1150,A03
1376,2012,15312.15,1150,A03
1376,2013,2844.04,1150,H29
1377,2012,196.44,1150,A03
1378,2012,3759.53,1150,A03
1379,2012,743.14,1150,A03
1380,2012,378.51,1150,A03
1380,2013,9622.77,1150,A03
1381,2012,3177.2,1150,A01
1382,2012,9421.11,1150,A01
1383,2012,3267.74,1150,H29
1383,2013,2342.89,1150,A03
1384,2012,6913.75,1150,H29
1385,2012,3685.09,1150,H29
1386,2012,6324.14,1150,H29
1387,2012,4768.88,1150,A03
1387,2013,213.59,1150,A03
1388,2012,207.29,1150,A03
1389,2012,2521.91,1150,A01
1390,2012,9215.11,1150,A03
1391,2012,6827.7,1150,A03
1392,2012,1587.66,1150,H29
1393,2012,3938.8,1150,H29
1394,2012,1549.97,1150,A03
1395,2012,1001.5,1150,A03
1395,2013,6963.22,1150,H29
1396,2012,996.9,1150,A03
1397,2012,5008.09,1150,A03
1398,2012,448.09,1150,H29
1398,2013,3990.62,1150,H29
1399,2012,497.44,1150,H29
1400,2012,5057.63,1150,H29
1401,2012,1117.19,1150,A01
1402,2012,4211.11,1150,A01
1403,2012,2668.78,1150,A01
1403,2013,178.24,1150,H29
1404,2012,9955.4,1150,A01
1405,2012,2241.49,1150,A01
1406,2012,1965.64,1150,H29
1407,2012,294.34,1150,H29
1408,2012,4827.06,1150,H29
1409,2012,7438.55,1150,H29
1410,2012,106.85,1150,A03
1411,2012,1028.71,1150,A03
1411,2013,1312.03,1150,H29
1412,2012,4522.51,1150,A03
1412,2013,372.32,1150,A01
1413,2012,896.36,1150,A03
1414,2012,3119.63,1150,A03
1415,2012,1629.48,1150,A03
1416,2012,8928.56,1150,A03
1417,2012,2114.91,1150,A03
1418,2012,210.48,1150,A04
1419,2012,6605.03,1150,A03
1420,2012,430.14,1150,A03
1421,2012,16166.83,1150,A04
1421,2013,67.98,1150,H29
1422,2012,109.22,1150,A03
1423,2012,11143.34,1150,A04
1424,2012,2190.18,1150,H29
1424,2013,102.41,1150,A04
1425,2012,102.79,1150,H29
1426,2012,5713.65,1150,H29
1427,2012,19.59,1150,H29
1428,2012,4200.11,1150,H29
1429,2012,5162.69,1150,H29
1430,2012,3171.72,1150,H29
1431,2012,4277.71,1150,A04
1432,2012,12144.75,1150,H29
1433,2012,1418.67,1150,A01
1434,2012,11231.35,1150,A01
1435,2012,753.26,1150,H29
1436,2012,208.6,1150,H29
1437,2012,562.23,1150,H29
1438,2012,715.02,1150,A03
1439,2012,4999.43,1150,H29
1440,2012,2043.6,1150,A03
1441,2012,2197.41,1150,A03
1442,2012,827.36,1150,A03
1443,2012,1973.86,1150,H29
1444,2012,4161.62,1150,H29
1445,2012,3314.64,1150,H29
1446,2012,7937.77,1150,H29
1447,2012,2312.17,1150,H29
1448,2012,5145.93,1150,H29
1448,2013,366.41,1150,H29
1449,2012,1067.06,1150,G28
1450,2012,6371.2,1150,A03
1451,2012,3574.51,1150,A03
1451,2013,759.65,1150,H29
1452,2012,69.79,1150,A01
1453,2012,2585.75,1150,A01
1454,2012,7405.64,1150,H29
1455,2012,6426.25,1150,A03
1455,2013,1506.09,1150,H29
1456,2012,2115.54,1150,A01
1457,2012,152.52,1150,A03
1458,2012,6914.27,1150,A03
1459,2012,518.83,1150,A03
1459,2013,5252.23,1150,A03
1460,2012,9976.49,1150,A03
1461,2012,7806.39,1150,A03
1462,2012,6194.73,1150,A03
1463,2012,461.57,1150,A01
1463,2013,229.45,1150,H29
1464,2012,276.94,1150,A03
1465,2012,1951.8,1150,H29
1466,2012,142.44,1150,H29
1467,2012,1535.06,1150,A01
1468,2012,93.53,1150,A01
1468,2013,120.56,1150,A03
1469,2012,4029.31,1150,A01
1470,2012,10816.1,1150,A01
1471,2012,6831.24,1150,A01
1471,2013,2702.46,1150,A04
1472,2012,557.85,1150,H29
1473,2012,493.18,1150,H29
1474,2012,4258.13,1150,H29
1475,2012,5350.1,1150,H29
1476,2012,2155.85,1150,A01
1476,2013,2864.22,1150,H29
1477,2013,1834.99,1150,A03
1478,2012,341.62,1150,H29
1479,2012,9952.39,1150,H29
1479,2013,83.77,1150,A04
1480,2012,7556.61,1150,H29
1481,2012,2098.41,1150,A01
1482,2012,38.22,1150,A01
1483,2012,1914.09,1150,A01
1484,2012,7310.81,1150,H29
1485,2012,5496.38,1150,H29
1486,2012,1620.41,1150,H29
1486,2013,549.55,1150,A04
1487,2012,2001.26,1150,H29
1488,2012,12473.58,1150,H29
1489,2012,7432.96,1150,H29
1490,2012,5495.23,1150,H29
1491,2012,922.86,1150,H29
1492,2012,85.42,1150,H29
1492,2013,4422.87,1150,G25
1493,2012,8764.27,1150,H29
1493,2013,2123.25,1150,H29
1494,2012,19096.95,1150,H29
1495,2012,4384.1,1150,H29
1496,2012,38.56,1150,H29
1497,2012,4805.73,1150,A01
1498,2012,12457.21,1150,A03
1498,2013,1857.77,1150,A03
1499,2012,17709.03,1150,A03
1500,2012,2345.66,1150,A01
1501,2012,14615.63,1150,A01
1502,2012,9737.72,1150,A01
1503,2012,236.98,1150,A03
1504,2012,11989.51,1150,A03
1505,2012,7978.81,1150,A03
1506,2012,4651.68,1150,A03
1507,2012,294.04,1150,A03
1508,2012,9079.59,1150,A03
1508,2013,2195.88,1150,A01
1509,2012,2206.82,1150,A03
1510,2012,140.6,1150,H29
1511,2012,2975.35,1150,H29
1512,2012,22.52,1150,H29
1513,2012,1413.49,1150,H29
1514,2012,524.46,1150,H29
1514,2013,6970.12,1150,H29
1515,2012,1621.17,1150,H29
1516,2012,371.33,1150,H29
1517,2012,8809.44,1150,H29
1518,2012,20099.31,1150,H29
1519,2012,27268.61,1150,H29
1520,2012,2207.79,1150,H29
1520,2013,475.95,1150,H29
1521,2012,7624.14,1150,H29
1522,2012,347.14,1150,H29
1523,2012,5967.12,1150,H29
1524,2012,270.69,1150,H29
1525,2012,468.86,1150,A04
1526,2012,3851.86,1150,G28
1527,2012,71.08,1150,G28
1528,2012,5245.49,1150,A04
1529,2012,9315.7,1150,H29
1530,2012,2348.55,1150,H29
1531,2012,422.95,1150,A03
1532,2012,1379.57,1150,A03
1532,2013,4893.94,1150,A03
1533,2012,1723.16,1150,A03
1534,2012,11395.46,1150,F22
1535,2012,1920.85,1150,A03
1536,2012,2554.7,1150,A03
1537,2012,17120.76,1150,A03
1538,2012,1986.93,1150,A01
1539,2012,1233.62,1150,A01
1540,2012,7941.24,1150,A01
1540,2013,336.72,1150,H29
1541,2012,5202.12,1150,A01
1542,2012,278.37,1150,A01
1543,2012,3962.78,1150,A01
1544,2012,4252.38,1150,A03
1545,2012,5564.88,1150,A03
1546,2012,2590.92,1150,A03
1547,2012,568.55,1150,H29
1548,2012,6346.58,1150,H29
1549,2012,1376.78,1150,H29
1550,2012,2450,1150,H29
1551,2012,1544.72,1150,A01
1552,2012,6370.89,1150,A03
1553,2012,47.87,1150,A03
1554,2012,11462.7,1150,A04
1555,2012,7135.69,1150,A03
1555,2013,2122.08,1150,A03
